Country Name,Country Code,Year,Value,Disaggregation
Bosnia and Herzegovina,BIH,2022,99.4,"male, 15+"
Bosnia and Herzegovina,BIH,2013,99,"male, 15+"
Bosnia and Herzegovina,BIH,2011,99.541,"male, 15+"
Bosnia and Herzegovina,BIH,2000,99,"male, 15+"
Bosnia and Herzegovina,BIH,1991,96,"male, 15+"
Botswana,BWA,2013,86.122,"male, 15+"
Botswana,BWA,2003,80,"male, 15+"
Botswana,BWA,1991,65,"male, 15+"
Brazil,BRA,2022,94.45,"male, 15+"
Brazil,BRA,2018,93,"male, 15+"
Brazil,BRA,2017,93,"male, 15+"
Brazil,BRA,2016,93,"male, 15+"
Brazil,BRA,2015,92,"male, 15+"
Brazil,BRA,2014,91,"male, 15+"
Brazil,BRA,2013,91,"male, 15+"
Brazil,BRA,2012,91,"male, 15+"
Brazil,BRA,2011,91,"male, 15+"
Brazil,BRA,2010,90,"male, 15+"
Brazil,BRA,2009,90,"male, 15+"
Brazil,BRA,2008,90,"male, 15+"
Brazil,BRA,2007,90,"male, 15+"
Brazil,BRA,2006,89,"male, 15+"
Brazil,BRA,2004,88,"male, 15+"
Brazil,BRA,2000,86,"male, 15+"
Brazil,BRA,1980,76,"male, 15+"
Brunei Darussalam,BRN,2021,98.26,"male, 15+"
Brunei Darussalam,BRN,2011,97,"male, 15+"
Brunei Darussalam,BRN,2001,95,"male, 15+"
Brunei Darussalam,BRN,1991,92,"male, 15+"
Brunei Darussalam,BRN,1981,85,"male, 15+"
Bulgaria,BGR,2021,98.69,"male, 15+"
Bulgaria,BGR,2011,99,"male, 15+"
Bulgaria,BGR,2001,99,"male, 15+"
Burkina Faso,BFA,2022,40.07,"male, 15+"
Burkina Faso,BFA,2021,44.122,"male, 15+"
Burkina Faso,BFA,2019,35,"male, 15+"
Burkina Faso,BFA,2018,49,"male, 15+"
Burkina Faso,BFA,2014,44,"male, 15+"
Burkina Faso,BFA,2007,37,"male, 15+"
Burkina Faso,BFA,2006,30,"male, 15+"
Burkina Faso,BFA,2005,31,"male, 15+"
Burkina Faso,BFA,2003,29,"male, 15+"
Burkina Faso,BFA,1996,19,"male, 15+"
Burkina Faso,BFA,1991,20,"male, 15+"
Burkina Faso,BFA,1975,15,"male, 15+"
Burundi,BDI,2022,81.84,"male, 15+"
Burundi,BDI,2017,76,"male, 15+"
Burundi,BDI,2016,73.297,"male, 15+"
Burundi,BDI,2014,70,"male, 15+"
Burundi,BDI,2008,53,"male, 15+"
Burundi,BDI,2000,67,"male, 15+"
Burundi,BDI,1990,48,"male, 15+"
Burundi,BDI,1979,34,"male, 15+"
Cabo Verde,CPV,2022,94.47,"male, 15+"
Cabo Verde,CPV,2015,92,"male, 15+"
Cabo Verde,CPV,2012,90,"male, 15+"
Cabo Verde,CPV,2000,83.838,"male, 15+"
Cabo Verde,CPV,1990,75,"male, 15+"
Cambodia,KHM,2022,88.13,"male, 15+"
Cambodia,KHM,2021,81.474,"male, 15+"
Cambodia,KHM,2015,87,"male, 15+"
Cambodia,KHM,2014,85,"male, 15+"
Cambodia,KHM,2009,84,"male, 15+"
Cambodia,KHM,2008,85,"male, 15+"
Cambodia,KHM,2004,85,"male, 15+"
Cambodia,KHM,1998,79,"male, 15+"
Cameroon,CMR,2020,83.4,"male, 15+"
Cameroon,CMR,2018,79.714,"male, 15+"
Cameroon,CMR,2010,78,"male, 15+"
Cameroon,CMR,2007,79,"male, 15+"
Cameroon,CMR,2000,79,"male, 15+"
Cameroon,CMR,1976,55,"male, 15+"
Cayman Islands,CYM,2017,99,"male, 15+"
Cayman Islands,CYM,2007,99,"male, 15+"
Central African Republic,CAF,2020,49.23,"male, 15+"
Central African Republic,CAF,2019,59.842,"male, 15+"
Central African Republic,CAF,2018,50,"male, 15+"
Central African Republic,CAF,2010,50.713,"male, 15+"
Central African Republic,CAF,2000,67,"male, 15+"
Central African Republic,CAF,1988,48,"male, 15+"
Central African Republic,CAF,1975,30,"male, 15+"
Chad,TCD,2022,35.78,"male, 15+"
Chad,TCD,2019,44.517,"male, 15+"
Chad,TCD,2016,31,"male, 15+"
Chad,TCD,2015,38.918,"male, 15+"
Chad,TCD,2004,39,"male, 15+"
Chad,TCD,2000,41,"male, 15+"
Chad,TCD,1993,18,"male, 15+"
Chile,CHL,2022,97.19,"male, 15+"
Chile,CHL,2017,96,"male, 15+"
Chile,CHL,2015,97,"male, 15+"
Chile,CHL,2013,96,"male, 15+"
Chile,CHL,2011,97,"male, 15+"
Chile,CHL,2002,96,"male, 15+"
Chile,CHL,1992,95,"male, 15+"
Chile,CHL,1982,91,"male, 15+"
China,CHN,2020,98,"male, 15+"
China,CHN,2010,97,"male, 15+"
China,CHN,2000,95,"male, 15+"
China,CHN,1990,87,"male, 15+"
China,CHN,1982,79,"male, 15+"
Colombia,COL,2020,95,"male, 15+"
Colombia,COL,2019,95,"male, 15+"
Colombia,COL,2018,95,"male, 15+"
Colombia,COL,2016,94,"male, 15+"
Colombia,COL,2015,94,"male, 15+"
Colombia,COL,2014,94,"male, 15+"
Colombia,COL,2011,93,"male, 15+"
Colombia,COL,2010,93,"male, 15+"
Colombia,COL,2009,93,"male, 15+"
Colombia,COL,2008,93,"male, 15+"
Colombia,COL,2007,92,"male, 15+"
Colombia,COL,2006,92,"male, 15+"
Colombia,COL,2005,93,"male, 15+"
Colombia,COL,2004,93,"male, 15+"
Colombia,COL,1996,91,"male, 15+"
Colombia,COL,1993,91,"male, 15+"
Comoros,COM,2022,66.55,"male, 15+"
Comoros,COM,2012,56.48,"male, 15+"
Comoros,COM,2000,75,"male, 15+"
Comoros,COM,1980,56,"male, 15+"
"Congo, Dem. Rep.",COD,2022,89.63,"male, 15+"
"Congo, Dem. Rep.",COD,2018,87.514,"male, 15+"
"Congo, Dem. Rep.",COD,2016,89,"male, 15+"
"Congo, Dem. Rep.",COD,2012,88,"male, 15+"
"Congo, Dem. Rep.",COD,2007,76.916,"male, 15+"
"Congo, Dem. Rep.",COD,2001,81,"male, 15+"
"Congo, Rep.",COG,2021,85.94,"male, 15+"
"Congo, Rep.",COG,2011,86.434,"male, 15+"
"Congo, Rep.",COG,2005,86,"male, 15+"
"Congo, Rep.",COG,1984,71,"male, 15+"
Costa Rica,CRI,2021,97.99,"male, 15+"
Costa Rica,CRI,2011,97,"male, 15+"
Costa Rica,CRI,2000,95,"male, 15+"
Costa Rica,CRI,1984,93,"male, 15+"
Cote d'Ivoire,CIV,2021,60.204,"male, 15+"
Cote d'Ivoire,CIV,2019,93,"male, 15+"
Cote d'Ivoire,CIV,2016,59.621,"male, 15+"
Cote d'Ivoire,CIV,2014,51,"male, 15+"
Cote d'Ivoire,CIV,2012,51.593,"male, 15+"
Cote d'Ivoire,CIV,2000,61,"male, 15+"
Cote d'Ivoire,CIV,1998,44,"male, 15+"
Cote d'Ivoire,CIV,1988,44,"male, 15+"
Croatia,HRV,2021,99.69,"male, 15+"
Croatia,HRV,2001,99,"male, 15+"
Croatia,HRV,1991,99,"male, 15+"
Cuba,CUB,2021,99.628,"male, 15+"
Cuba,CUB,2019,99.033,"male, 15+"
Cuba,CUB,2012,100,"male, 15+"
Cuba,CUB,2002,100,"male, 15+"
Cyprus,CYP,2021,99.58,"male, 15+"
Cyprus,CYP,2011,99,"male, 15+"
Cyprus,CYP,2001,99,"male, 15+"
Cyprus,CYP,1992,98,"male, 15+"
Dominican Republic,DOM,2022,95.4,"male, 15+"
Dominican Republic,DOM,2016,94,"male, 15+"
Dominican Republic,DOM,2015,92,"male, 15+"
Dominican Republic,DOM,2014,91,"male, 15+"
Dominican Republic,DOM,2013,90,"male, 15+"
Dominican Republic,DOM,2012,90,"male, 15+"
Dominican Republic,DOM,2011,90,"male, 15+"
Dominican Republic,DOM,2010,89,"male, 15+"
Dominican Republic,DOM,2007,88,"male, 15+"
Dominican Republic,DOM,2002,87,"male, 15+"
Dominican Republic,DOM,1981,74,"male, 15+"
Ecuador,ECU,2022,95,"male, 15+"
Ecuador,ECU,2021,95,"male, 15+"
Ecuador,ECU,2020,95,"male, 15+"
Ecuador,ECU,2017,94,"male, 15+"
Ecuador,ECU,2016,95,"male, 15+"
Ecuador,ECU,2015,96,"male, 15+"
Ecuador,ECU,2014,95,"male, 15+"
Ecuador,ECU,2013,94,"male, 15+"
Ecuador,ECU,2012,93,"male, 15+"
Ecuador,ECU,2011,93,"male, 15+"
Ecuador,ECU,2010,93,"male, 15+"
Ecuador,ECU,2009,94,"male, 15+"
Ecuador,ECU,2008,94,"male, 15+"
Ecuador,ECU,2007,93,"male, 15+"
Ecuador,ECU,2001,92,"male, 15+"
Ecuador,ECU,1990,90,"male, 15+"
Ecuador,ECU,1982,87,"male, 15+"
"Egypt, Arab Rep.",EGY,2022,79.99,"male, 15+"
"Egypt, Arab Rep.",EGY,2017,76,"male, 15+"
"Egypt, Arab Rep.",EGY,2013,82,"male, 15+"
"Egypt, Arab Rep.",EGY,2012,82,"male, 15+"
"Egypt, Arab Rep.",EGY,2010,80,"male, 15+"
"Egypt, Arab Rep.",EGY,2006,75,"male, 15+"
"Egypt, Arab Rep.",EGY,2005,78,"male, 15+"
"Egypt, Arab Rep.",EGY,1996,67,"male, 15+"
"Egypt, Arab Rep.",EGY,1986,57,"male, 15+"
"Egypt, Arab Rep.",EGY,1976,54,"male, 15+"
El Salvador,SLV,2023,92,"male, 15+"
El Salvador,SLV,2020,92,"male, 15+"
El Salvador,SLV,2019,91,"male, 15+"
El Salvador,SLV,2018,91,"male, 15+"
El Salvador,SLV,2017,91,"male, 15+"
El Salvador,SLV,2016,90,"male, 15+"
El Salvador,SLV,2015,90,"male, 15+"
El Salvador,SLV,2013,89,"male, 15+"
El Salvador,SLV,2011,88,"male, 15+"
El Salvador,SLV,2010,87,"male, 15+"
El Salvador,SLV,2009,87,"male, 15+"
El Salvador,SLV,2008,87,"male, 15+"
El Salvador,SLV,2007,85,"male, 15+"
El Salvador,SLV,2006,87,"male, 15+"
El Salvador,SLV,1992,77,"male, 15+"
Equatorial Guinea,GNQ,2010,97.184,"male, 15+"
Equatorial Guinea,GNQ,2000,95,"male, 15+"
Eritrea,ERI,2018,84.373,"male, 15+"
Eritrea,ERI,2008,75,"male, 15+"
Eritrea,ERI,2002,65,"male, 15+"
Estonia,EST,2021,99.87,"male, 15+"
Estonia,EST,2011,100,"male, 15+"
Estonia,EST,2000,100,"male, 15+"
Estonia,EST,1989,100,"male, 15+"
Eswatini,SWZ,2022,91.112,"male, 15+"
Eswatini,SWZ,2020,89.07,"male, 15+"
Eswatini,SWZ,2010,83.9,"male, 15+"
Eswatini,SWZ,2000,83,"male, 15+"
Eswatini,SWZ,1986,70,"male, 15+"
Eswatini,SWZ,1976,57,"male, 15+"
Ethiopia,ETH,2017,59.241,"male, 15+"
Ethiopia,ETH,2016,62.558,"male, 15+"
Ethiopia,ETH,2007,49,"male, 15+"
Ethiopia,ETH,2005,41.937,"male, 15+"
Ethiopia,ETH,2004,50,"male, 15+"
Ethiopia,ETH,1994,36,"male, 15+"
Gabon,GAB,2022,86.3,"male, 15+"
Gabon,GAB,2021,90.788,"male, 15+"
Gabon,GAB,2012,84.873,"male, 15+"
Gabon,GAB,1993,79,"male, 15+"
"Gambia, The",GMB,2022,65.31,"male, 15+"
"Gambia, The",GMB,2021,65.27,"male, 15+"
"Gambia, The",GMB,2018,64.933,"male, 15+"
"Gambia, The",GMB,2015,62,"male, 15+"
"Gambia, The",GMB,2013,51.418,"male, 15+"
"Gambia, The",GMB,2000,49,"male, 15+"
Georgia,GEO,2022,100,"male, 15+"
Georgia,GEO,2018,99.66,"male, 15+"
Georgia,GEO,2017,99,"male, 15+"
Georgia,GEO,2014,100,"male, 15+"
Georgia,GEO,2002,100,"male, 15+"
Ghana,GHA,2020,84.49,"male, 15+"
Ghana,GHA,2017,74.894,"male, 15+"
Ghana,GHA,2010,78,"male, 15+"
Ghana,GHA,2000,66,"male, 15+"
Greece,GRC,2009,96,"male, 15+"
Greece,GRC,2001,98,"male, 15+"
Greece,GRC,1991,96,"male, 15+"
Greece,GRC,1981,96,"male, 15+"
Grenada,GRD,1980,98.4,"male, 15+"
Grenada,GRD,1970,98,"male, 15+"
Guam,GUM,2000,99.56,"male, 15+"
Guam,GUM,1990,99,"male, 15+"
Guam,GUM,1980,96,"male, 15+"
Guatemala,GTM,2022,88.359,"male, 15+"
Guatemala,GTM,2018,85,"male, 15+"
Guatemala,GTM,2015,86.304,"male, 15+"
Guatemala,GTM,2014,87,"male, 15+"
Guatemala,GTM,2013,83,"male, 15+"
Guatemala,GTM,2012,85,"male, 15+"
Guatemala,GTM,2002,75,"male, 15+"
Guatemala,GTM,1994,72,"male, 15+"
Guinea,GIN,2021,61.15,"male, 15+"
Guinea,GIN,2018,54,"male, 15+"
Guinea,GIN,2014,44,"male, 15+"
Guinea,GIN,2010,37,"male, 15+"
Guinea,GIN,2003,43,"male, 15+"
Guinea,GIN,1996,33,"male, 15+"
Guinea-Bissau,GNB,2022,67.58,"male, 15+"
Guinea-Bissau,GNB,2019,71.343,"male, 15+"
Guinea-Bissau,GNB,2014,62.158,"male, 15+"
Guinea-Bissau,GNB,2000,58,"male, 15+"
Guinea-Bissau,GNB,1979,33,"male, 15+"
Guyana,GUY,2022,90.43,"male, 15+"
Guyana,GUY,2020,84.214,"male, 15+"
Guyana,GUY,2014,86.314,"male, 15+"
Guyana,GUY,2009,82.437,"male, 15+"
Haiti,HTI,2017,72.939,"male, 15+"
Haiti,HTI,2016,65.278,"male, 15+"
Haiti,HTI,2006,53.355,"male, 15+"
Haiti,HTI,2003,63,"male, 15+"
Haiti,HTI,1982,37,"male, 15+"
Honduras,HND,2019,88,"male, 15+"
Honduras,HND,2018,87,"male, 15+"
Honduras,HND,2016,89,"male, 15+"
Honduras,HND,2015,88,"male, 15+"
Honduras,HND,2014,87,"male, 15+"
Honduras,HND,2013,86,"male, 15+"
Honduras,HND,2012,86,"male, 15+"
Honduras,HND,2011,85,"male, 15+"
Honduras,HND,2010,85,"male, 15+"
Honduras,HND,2007,84,"male, 15+"
Honduras,HND,2001,80,"male, 15+"
Hungary,HUN,2021,99.1,"male, 15+"
Hungary,HUN,1990,99.3,"male, 15+"
Hungary,HUN,1980,99,"male, 15+"
India,IND,2023,85,"male, 15+"
India,IND,2022,83,"male, 15+"
India,IND,2011,79,"male, 15+"
India,IND,2006,75,"male, 15+"
India,IND,2001,73,"male, 15+"
India,IND,1991,62,"male, 15+"
India,IND,1981,55,"male, 15+"
Indonesia,IDN,2020,97,"male, 15+"
Indonesia,IDN,2018,97,"male, 15+"
Indonesia,IDN,2016,97,"male, 15+"
Indonesia,IDN,2015,97,"male, 15+"
Indonesia,IDN,2014,97,"male, 15+"
Indonesia,IDN,2011,96,"male, 15+"
Indonesia,IDN,2009,96,"male, 15+"
Indonesia,IDN,2008,95,"male, 15+"
Indonesia,IDN,2006,95,"male, 15+"
Indonesia,IDN,2004,94,"male, 15+"
Indonesia,IDN,1990,88,"male, 15+"
Indonesia,IDN,1980,77,"male, 15+"
"Iran, Islamic Rep.",IRN,2022,93,"male, 15+"
"Iran, Islamic Rep.",IRN,2016,90,"male, 15+"
"Iran, Islamic Rep.",IRN,2014,90,"male, 15+"
"Iran, Islamic Rep.",IRN,2013,90,"male, 15+"
"Iran, Islamic Rep.",IRN,2012,89,"male, 15+"
"Iran, Islamic Rep.",IRN,2008,88,"male, 15+"
"Iran, Islamic Rep.",IRN,2006,87,"male, 15+"
"Iran, Islamic Rep.",IRN,2005,88,"male, 15+"
"Iran, Islamic Rep.",IRN,2002,84,"male, 15+"
"Iran, Islamic Rep.",IRN,1996,80,"male, 15+"
"Iran, Islamic Rep.",IRN,1991,74,"male, 15+"
"Iran, Islamic Rep.",IRN,1986,63,"male, 15+"
"Iran, Islamic Rep.",IRN,1976,48,"male, 15+"
Iraq,IRQ,2017,91,"male, 15+"
Iraq,IRQ,2016,90,"male, 15+"
Iraq,IRQ,2014,90,"male, 15+"
Iraq,IRQ,2012,86,"male, 15+"
Iraq,IRQ,2000,84,"male, 15+"
Israel,ISR,1983,95,"male, 15+"
Italy,ITA,2019,99,"male, 15+"
Italy,ITA,2011,99,"male, 15+"
Italy,ITA,2001,99,"male, 15+"
Italy,ITA,1981,97,"male, 15+"
Jamaica,JAM,1999,74,"male, 15+"
Jordan,JOR,2023,97,"male, 15+"
Jordan,JOR,2018,96.748,"male, 15+"
Jordan,JOR,2012,98,"male, 15+"
Jordan,JOR,2011,98,"male, 15+"
Jordan,JOR,2010,96,"male, 15+"
Jordan,JOR,2007,95,"male, 15+"
Jordan,JOR,2005,95,"male, 15+"
Jordan,JOR,2003,95,"male, 15+"
Jordan,JOR,1979,80,"male, 15+"
Kazakhstan,KAZ,2020,99.9,"male, 15+"
Kazakhstan,KAZ,2010,99.83,"male, 15+"
Kazakhstan,KAZ,2009,100,"male, 15+"
Kazakhstan,KAZ,1999,100,"male, 15+"
Kazakhstan,KAZ,1989,99,"male, 15+"
Kenya,KEN,2022,85.58,"male, 15+"
Kenya,KEN,2014,83.778,"male, 15+"
Kenya,KEN,2007,78.079,"male, 15+"
Kenya,KEN,2000,87,"male, 15+"
Kiribati,KIR,2018,97.254,"male, 15+"
"Korea, Dem. People's Rep.",PRK,2018,99.999,"male, 15+"
"Korea, Dem. People's Rep.",PRK,2008,100,"male, 15+"
"Korea, Rep.",KOR,2018,99.2,"male, 15+"
"Korea, Rep.",KOR,2008,98,"male, 15+"
Kuwait,KWT,2020,97,"male, 15+"
Kuwait,KWT,2018,97,"male, 15+"
Kuwait,KWT,2017,97,"male, 15+"
Kuwait,KWT,2015,96,"male, 15+"
Kuwait,KWT,2013,96,"male, 15+"
Kuwait,KWT,2012,96,"male, 15+"
Kuwait,KWT,2010,96,"male, 15+"
Kuwait,KWT,2008,95,"male, 15+"
Kuwait,KWT,2007,95,"male, 15+"
Kuwait,KWT,2006,95,"male, 15+"
Kuwait,KWT,2005,94,"male, 15+"
Kuwait,KWT,1995,81,"male, 15+"
Kuwait,KWT,1985,78,"male, 15+"
Kuwait,KWT,1980,73,"male, 15+"
Kuwait,KWT,1975,68,"male, 15+"
Kyrgyz Republic,KGZ,2019,99.7,"male, 15+"
Kyrgyz Republic,KGZ,2009,100,"male, 15+"
Kyrgyz Republic,KGZ,1999,99,"male, 15+"
Lao PDR,LAO,2022,91.64,"male, 15+"
Lao PDR,LAO,2015,90,"male, 15+"
Lao PDR,LAO,2011,67.359,"male, 15+"
Lao PDR,LAO,2005,82,"male, 15+"
Lao PDR,LAO,2001,77,"male, 15+"
Lao PDR,LAO,2000,81,"male, 15+"
Lao PDR,LAO,1995,73,"male, 15+"
Latvia,LVA,2021,99.86,"male, 15+"
Latvia,LVA,2011,100,"male, 15+"
Latvia,LVA,2000,100,"male, 15+"
Latvia,LVA,1989,100,"male, 15+"
Lebanon,LBN,2018,95,"male, 15+"
Lebanon,LBN,2009,94,"male, 15+"
Lebanon,LBN,2007,93,"male, 15+"
Lesotho,LSO,2022,73.94,"male, 15+"
Lesotho,LSO,2018,80.23,"male, 15+"
Lesotho,LSO,2014,67.747,"male, 15+"
Lesotho,LSO,2009,65.522,"male, 15+"
Lesotho,LSO,2000,80,"male, 15+"
Liberia,LBR,2017,62.697,"male, 15+"
Liberia,LBR,2007,60.775,"male, 15+"
Liberia,LBR,1984,45,"male, 15+"
Libya,LBY,1994,87.72,"male, 15+"
Libya,LBY,1984,77,"male, 15+"
Lithuania,LTU,2021,99.81,"male, 15+"
Lithuania,LTU,2011,100,"male, 15+"
Lithuania,LTU,2001,100,"male, 15+"
Lithuania,LTU,1989,99,"male, 15+"
"Macao SAR, China",MAC,2021,98.47,"male, 15+"
"Macao SAR, China",MAC,2016,98,"male, 15+"
"Macao SAR, China",MAC,2011,98,"male, 15+"
"Macao SAR, China",MAC,2006,96,"male, 15+"
"Macao SAR, China",MAC,2001,95,"male, 15+"
"Macao SAR, China",MAC,1981,93,"male, 15+"
Madagascar,MDG,2022,78.93,"male, 15+"
Madagascar,MDG,2021,77.904,"male, 15+"
Madagascar,MDG,2018,78,"male, 15+"
Madagascar,MDG,2012,75,"male, 15+"
Madagascar,MDG,2009,67.417,"male, 15+"
Madagascar,MDG,2005,63,"male, 15+"
Madagascar,MDG,2000,77,"male, 15+"
Malawi,MWI,2022,71.37,"male, 15+"
Malawi,MWI,2020,78.617,"male, 15+"
Malawi,MWI,2015,69.754,"male, 15+"
Malawi,MWI,2014,75.979,"male, 15+"
Malawi,MWI,2010,72.098,"male, 15+"
Malawi,MWI,1998,75,"male, 15+"
Malawi,MWI,1987,65,"male, 15+"
Malaysia,MYS,2022,97,"male, 15+"
Malaysia,MYS,2019,96,"male, 15+"
Malaysia,MYS,2018,96,"male, 15+"
Malaysia,MYS,2017,96,"male, 15+"
Malaysia,MYS,2016,96,"male, 15+"
Malaysia,MYS,2010,95,"male, 15+"
Malaysia,MYS,1991,89,"male, 15+"
Malaysia,MYS,1980,78,"male, 15+"
Maldives,MDV,2021,97.57,"male, 15+"
Maldives,MDV,2019,98.162,"male, 15+"
Maldives,MDV,2017,93.984,"male, 15+"
Maldives,MDV,2016,97,"male, 15+"
Maldives,MDV,2014,99,"male, 15+"
Maldives,MDV,2006,98,"male, 15+"
Maldives,MDV,2000,96,"male, 15+"
Maldives,MDV,1995,96,"male, 15+"
Maldives,MDV,1990,96,"male, 15+"
Maldives,MDV,1985,92,"male, 15+"
Maldives,MDV,1977,82,"male, 15+"
Mali,MLI,2020,40,"male, 15+"
Mali,MLI,2018,46,"male, 15+"
Mali,MLI,2015,45,"male, 15+"
Mali,MLI,2011,44,"male, 15+"
Mali,MLI,2010,43,"male, 15+"
Mali,MLI,2006,35,"male, 15+"
Mali,MLI,2003,33,"male, 15+"
Mali,MLI,1998,27,"male, 15+"
Mali,MLI,1976,14,"male, 15+"
Malta,MLT,2021,93.44,"male, 15+"
Malta,MLT,2011,92,"male, 15+"
Malta,MLT,2005,91,"male, 15+"
Malta,MLT,1995,86,"male, 15+"
Malta,MLT,1985,87,"male, 15+"
Marshall Islands,MHL,2011,98,"male, 15+"
Mauritania,MRT,2021,71.78,"male, 15+"
Mauritania,MRT,2020,70.103,"male, 15+"
Mauritania,MRT,2015,75.41,"male, 15+"
Mauritania,MRT,2013,68,"male, 15+"
Mauritania,MRT,2007,57.404,"male, 15+"
Mauritania,MRT,2000,60,"male, 15+"
Mauritius,MUS,2021,93.91,"male, 15+"
Mauritius,MUS,2016,95,"male, 15+"
Mauritius,MUS,2015,95,"male, 15+"
Mauritius,MUS,2014,95,"male, 15+"
Mauritius,MUS,2013,94,"male, 15+"
Mauritius,MUS,2012,95,"male, 15+"
Mauritius,MUS,2011,92,"male, 15+"
Mauritius,MUS,2000,88,"male, 15+"
Mauritius,MUS,1990,85,"male, 15+"
Mexico,MEX,2020,96,"male, 15+"
Mexico,MEX,2018,96,"male, 15+"
Mexico,MEX,2017,96,"male, 15+"
Mexico,MEX,2016,96,"male, 15+"
Mexico,MEX,2015,96,"male, 15+"
Mexico,MEX,2014,96,"male, 15+"
Mexico,MEX,2013,95,"male, 15+"
Mexico,MEX,2012,95,"male, 15+"
Mexico,MEX,2011,95,"male, 15+"
Mexico,MEX,2010,94,"male, 15+"
Mexico,MEX,2009,95,"male, 15+"
Mexico,MEX,2008,95,"male, 15+"
Mexico,MEX,2007,94,"male, 15+"
Mexico,MEX,2006,94,"male, 15+"
Mexico,MEX,2005,93,"male, 15+"
Mexico,MEX,2004,92,"male, 15+"
Mexico,MEX,2002,92,"male, 15+"
Mexico,MEX,2000,93,"male, 15+"
Mexico,MEX,1990,90,"male, 15+"
Mexico,MEX,1980,86,"male, 15+"
Moldova,MDA,2021,99.7,"male, 15+"
Moldova,MDA,2014,100,"male, 15+"
Moldova,MDA,2000,98,"male, 15+"
Moldova,MDA,1989,99,"male, 15+"
Mongolia,MNG,2020,99,"male, 15+"
Mongolia,MNG,2018,95.675,"male, 15+"
Mongolia,MNG,2010,98,"male, 15+"
Mongolia,MNG,2000,98,"male, 15+"
Montenegro,MNE,2021,99.45,"male, 15+"
Montenegro,MNE,2018,99.148,"male, 15+"
Montenegro,MNE,2011,99,"male, 15+"
Montenegro,MNE,2003,99,"male, 15+"
Montenegro,MNE,1991,89,"male, 15+"
Montenegro,MNE,1981,96,"male, 15+"
Morocco,MAR,2022,85.62,"male, 15+"
Morocco,MAR,2014,75,"male, 15+"
Morocco,MAR,2012,80,"male, 15+"
Morocco,MAR,2011,76,"male, 15+"
Morocco,MAR,2009,69,"male, 15+"
Morocco,MAR,2008,68,"male, 15+"
Morocco,MAR,2004,66,"male, 15+"
Morocco,MAR,1994,55,"male, 15+"
Morocco,MAR,1982,44,"male, 15+"
Mozambique,MOZ,2020,72,"male, 15+"
Mozambique,MOZ,2017,73,"male, 15+"
Mozambique,MOZ,2015,71,"male, 15+"
Mozambique,MOZ,2009,67,"male, 15+"
Mozambique,MOZ,2003,66,"male, 15+"
Mozambique,MOZ,1997,55,"male, 15+"
Mozambique,MOZ,1980,44,"male, 15+"
Myanmar,MMR,2019,92,"male, 15+"
Myanmar,MMR,2016,80.012,"male, 15+"
Myanmar,MMR,2000,94,"male, 15+"
Myanmar,MMR,1983,86,"male, 15+"
Namibia,NAM,2021,92.16,"male, 15+"
Namibia,NAM,2011,89,"male, 15+"
Namibia,NAM,2007,74.328,"male, 15+"
Namibia,NAM,2001,87,"male, 15+"
Namibia,NAM,1991,78,"male, 15+"
Nepal,NPL,2021,80.98,"male, 15+"
Nepal,NPL,2019,79.747,"male, 15+"
Nepal,NPL,2016,78.291,"male, 15+"
Nepal,NPL,2011,72,"male, 15+"
Nepal,NPL,2001,63,"male, 15+"
Nepal,NPL,1991,49,"male, 15+"
Nepal,NPL,1981,32,"male, 15+"
New Caledonia,NCL,2006,97.8,"male, 15+"
New Caledonia,NCL,1996,97,"male, 15+"
New Caledonia,NCL,1989,94,"male, 15+"
New Caledonia,NCL,1976,92,"male, 15+"
Nicaragua,NIC,2015,82.439,"male, 15+"
Nicaragua,NIC,2005,78,"male, 15+"
Nicaragua,NIC,2001,77,"male, 15+"
Niger,NER,2022,46.3,"male, 15+"
Niger,NER,2012,39,"male, 15+"
Niger,NER,2005,43,"male, 15+"
Niger,NER,2001,20,"male, 15+"
Nigeria,NGA,2021,73.73,"male, 15+"
Nigeria,NGA,2018,71.256,"male, 15+"
Nigeria,NGA,2016,68.119,"male, 15+"
Nigeria,NGA,2008,61.254,"male, 15+"
Nigeria,NGA,2006,76,"male, 15+"
Nigeria,NGA,2003,67,"male, 15+"
Nigeria,NGA,1991,68,"male, 15+"
North Macedonia,MKD,2012,98.7,"male, 15+"
North Macedonia,MKD,2002,98,"male, 15+"
North Macedonia,MKD,1994,97,"male, 15+"
Oman,OMN,2022,99,"male, 15+"
Oman,OMN,2018,97,"male, 15+"
Oman,OMN,2017,97,"male, 15+"
Oman,OMN,2015,97,"male, 15+"
Oman,OMN,2010,90,"male, 15+"
Oman,OMN,2008,90,"male, 15+"
Oman,OMN,2003,87,"male, 15+"
Pakistan,PAK,2019,69,"male, 15+"
Pakistan,PAK,2018,69,"male, 15+"
Pakistan,PAK,2017,71,"male, 15+"
Pakistan,PAK,2014,69,"male, 15+"
Pakistan,PAK,2013,69,"male, 15+"
Pakistan,PAK,2012,70,"male, 15+"
Pakistan,PAK,2011,67,"male, 15+"
Pakistan,PAK,2010,69,"male, 15+"
Pakistan,PAK,2009,69,"male, 15+"
Pakistan,PAK,2008,69,"male, 15+"
Pakistan,PAK,2007,65,"male, 15+"
Pakistan,PAK,2006,68,"male, 15+"
Pakistan,PAK,2005,64,"male, 15+"
Pakistan,PAK,1998,55,"male, 15+"
Pakistan,PAK,1981,35,"male, 15+"
